ID,COUNTY,NAME,STNAME,POPESTIMATE2015,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,WHITE,HISPANIC,BLACK,ASIAN,NATIVE,OTHER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,00..10,10..15,15..25,25..35,35..50,50..75,75..100,100..150,150..200,200..999,LESS_THAN_HS,HS_DEGREE,SOME_COLLEGE,BS_DEGREE
1311,河北省,衡水市-1311,中国,522147,河北省,1412914089,0.5087420439235397,0.4912579560764603,0,0,0,1,0,0,0.031887238828432404,0.052115974759736436,0.06403400865231233,0.06080903762578306,0.05559953263372123,0.05771750429477103,0.06559282529739145,0.0863331018847247,0.07464933064306077,0.06544290464641266,0.0773024813400385,0.08383282460141142,0.07338070503167018,0.04659029272373545,0.047475708907026126,0.029998295246668746,0.015810195519962714,0.011428037363140768,0.02,0.03,0.08,0.15,0.22,0.24,0.15,0.08,0.02,0.01,0.2,0.3,0.3,0.2
1401,山西省,太原市-1401,中国,5305061,山西省,1412914089,0.5087420439235397,0.4912579560764603,0,0,0,1,0,0,0.031887238828432404,0.052115974759736436,0.06403400865231233,0.06080903762578306,0.05559953263372123,0.05771750429477103,0.06559282529739145,0.0863331018847247,0.07464933064306077,0.06544290464641266,0.0773024813400385,0.08383282460141142,0.07338070503167018,0.04659029272373545,0.047475708907026126,0.029998295246668746,0.015810195519962714,0.011428037363140768,0.02,0.03,0.08,0.15,0.22,0.24,0.15,0.08,0.02,0.01,0.2,0.3,0.3,0.2
1402,山西省,大同市-1402,中国,3105591,山西省,1412914089,0.5087420439235397,0.4912579560764603,0,0,0,1,0,0,0.031887238828432404,0.052115974759736436,0.06403400865231233,0.06080903762578306,0.05559953263372123,0.05771750429477103,0.06559282529739145,0.0863331018847247,0.07464933064306077,0.06544290464641266,0.0773024813400385,0.08383282460141142,0.07338070503167018,0.04659029272373545,0.047475708907026126,0.029998295246668746,0.015810195519962714,0.011428037363140768,0.02,0.03,0.08,0.15,0.22,0.24,0.15,0.08,0.02,0.01,0.2,0.3,0.3,0.2
1403,山西省,阳泉市-1403,中国,731228,山西省,1412914089,0.5087420439235397,0.4912579560764603,0,0,0,1,0,0,0.031887238828432404,0.052115974759736436,0.06403400865231233,0.06080903762578306,0.05559953263372123,0.05771750429477103,0.06559282529739145,0.0863331018847247,0.07464933064306077,0.06544290464641266,0.0773024813400385,0.08383282460141142,0.07338070503167018,0.04659029272373545,0.047475708907026126,0.029998295246668746,0.015810195519962714,0.011428037363140768,0.02,0.03,0.08,0.15,0.22,0.24,0.15,0.08,0.02,0.01,0.2,0.3,0.3,0.2
1404,山西省,长治市-1404,中国,1214940,山西省,1412914089,0.5087420439235397,0.4912579560764603,0,0,0,1,0,0,0.031887238828432404,0.052115974759736436,0.06403400865231233,0.06080903762578306,0.05559953263372123,0.05771750429477103,0.06559282529739145,0.0863331018847247,0.07464933064306077,0.06544290464641266,0.0773024813400385,0.08383282460141142,0.07338070503167018,0.04659029272373545,0.047475708907026126,0.029998295246668746,0.015810195519962714,0.011428037363140768,0.02,0.03,0.08,0.15,0.22,0.24,0.15,0.08,0.02,0.01,0.2,0.3,0.3,0.2
1405,山西省,晋城市-1405,中国,476945,山西省,1412914089,0.5087420439235397,0.4912579560764603,0,0,0,1,0,0,0.031887238828432404,0.052115974759736436,0.06403400865231233,0.06080903762578306,0.05559953263372123,0.05771750429477103,0.06559282529739145,0.0863331018847247,0.07464933064306077,0.06544290464641266,0.0773024813400385,0.08383282460141142,0.07338070503167018,0.04659029272373545,0.047475708907026126,0.029998295246668746,0.015810195519962714,0.011428037363140768,0.02,0.03,0.08,0.15,0.22,0.24,0.15,0.08,0.02,0.01,0.2,0.3,0.3,0.2
1406,山西省,朔州市-1406,中国,433700,山西省,1412914089,0.5087420439235397,0.4912579560764603,0,0,0,1,0,0,0.031887238828432404,0.052115974759736436,0.06403400865231233,0.06080903762578306,0.05559953263372123,0.05771750429477103,0.06559282529739145,0.0863331018847247,0.07464933064306077,0.06544290464641266,0.0773024813400385,0.08383282460141142,0.07338070503167018,0.04659029272373545,0.047475708907026126,0.029998295246668746,0.015810195519962714,0.011428037363140768,0.02,0.03,0.08,0.15,0.22,0.24,0.15,0.08,0.02,0.01,0.2,0.3,0.3,0.2
1407,山西省,晋中市-1407,中国,1226617,山西省,1412914089,0.5087420439235397,0.4912579560764603,0,0,0,1,0,0,0.031887238828432404,0.052115974759736436,0.06403400865231233,0.06080903762578306,0.05559953263372123,0.05771750429477103,0.06559282529739145,0.0863331018847247,0.07464933064306077,0.06544290464641266,0.0773024813400385,0.08383282460141142,0.07338070503167018,0.04659029272373545,0.047475708907026126,0.029998295246668746,0.015810195519962714,0.011428037363140768,0.02,0.03,0.08,0.15,0.22,0.24,0.15,0.08,0.02,0.01,0.2,0.3,0.3,0.2
1408,山西省,运城市-1408,中国,699514,山西省,1412914089,0.5087420439235397,0.4912579560764603,0,0,0,1,0,0,0.031887238828432404,0.052115974759736436,0.06403400865231233,0.06080903762578306,0.05559953263372123,0.05771750429477103,0.06559282529739145,0.0863331018847247,0.07464933064306077,0.06544290464641266,0.0773024813400385,0.08383282460141142,0.07338070503167018,0.04659029272373545,0.047475708907026126,0.029998295246668746,0.015810195519962714,0.011428037363140768,0.02,0.03,0.08,0.15,0.22,0.24,0.15,0.08,0.02,0.01,0.2,0.3,0.3,0.2
1409,山西省,忻州市-1409,中国,544683,山西省,1412914089,0.5087420439235397,0.4912579560764603,0,0,0,1,0,0,0.031887238828432404,0.052115974759736436,0.06403400865231233,0.06080903762578306,0.05559953263372123,0.05771750429477103,0.06559282529739145,0.0863331018847247,0.07464933064306077,0.06544290464641266,0.0773024813400385,0.08383282460141142,0.07338070503167018,0.04659029272373545,0.047475708907026126,0.029998295246668746,0.015810195519962714,0.011428037363140768,0.02,0.03,0.08,0.15,0.22,0.24,0.15,0.08,0.02,0.01,0.2,0.3,0.3,0.2
